comment_id,text,timestamp,user_info,location_free_text,lat,lon,policy_section,source,stance,type_label,priority,district,text_clean,district_filled,clean_text
573cabc2-4bb0-4a98-84bb-11e309a25930,"Suggestion: include subsidies for low-income households in Thiruvananthapuram. Regards, citizen. Location: Thiruvananthapuram district, near main market.",2024-03-15T20:23:58,user791@example.com,"Thiruvananthapuram, near river",10.797614,79.642561,Housing,social_media,oppose,suggestion,medium,Thiruvananthapuram,"suggestion: include subsidies for low-income households in thiruvananthapuram. regards, citizen. location: thiruvananthapuram district, near main market.",Thiruvananthapuram,suggestion include subsidies for low income households in thiruvananthapuram citizen location thiruvananthapuram district near main market
ab767607-5a03-4d96-9406-add9682ed91f,I oppose this policy because it will hurt small farmers in Bengaluru Urban.,2024-10-15T20:51:23,user1046@example.com,,,,Agriculture,portal,oppose,other,medium,Bengaluru Urban,i oppose this policy because it will hurt small farmers in bengaluru urban.,Bengaluru Urban,i oppose this policy because it will hurt small farmers in bengaluru urban
df6cab3f-d990-48c2-a829-88486e325c5b,Consider adding a grievance redressal hotline at district level.,2025-04-20T09:01:32,user2892@example.com,"Bhopal, near river",24.196007,83.315656,Healthcare,whatsapp,support,suggestion,high,Bhopal,consider adding a grievance redressal hotline at district level.,Bhopal,consider adding a grievance redressal hotline at district level
1048e4b0-eeb2-47be-955a-42918782e9b2,"मैं इस नीति का समर्थन करता/करती हूँ — यह स्थानीय लोगों के लिए अच्छा होगा। Regards, citizen.",2025-05-09T01:30:48,user710@example.com,Visakhapatnam,11.845087,75.737907,Environment,portal,support,other,low,Visakhapatnam,"मैं इस नीति का समर्थन करता/करती हूँ — यह स्थानीय लोगों के लिए अच्छा होगा। regards, citizen.",Visakhapatnam,citizen
435212bb-ae77-473a-b5f2-49e1bae53637,"Can the public access the implementation timeline? Regards, citizen.",2024-11-24T15:22:21,user1325@example.com,Patna,,,Healthcare,social_media,oppose,question,high,Patna,"can the public access the implementation timeline? regards, citizen.",Patna,can the public access the implementation timeline citizen
cdaeb901-1071-46e8-a270-7d79e5601abb,Please consider a pilot program in rural Bengaluru Urban before scaling up. Thank you for considering.,2025-05-02T04:19:16,user3577@example.com,Bengaluru Urban,9.566004,82.485178,Housing,social_media,oppose,suggestion,low,,please consider a pilot program in rural bengaluru urban before scaling up. thank you for considering.,Bengaluru,please consider a pilot program in rural bengaluru urban before scaling up for considering
bee5b2f0-2e94-4988-8fc1-6247b5c1529b,Oppose — lacks clear implementation plan for rural areas.,2024-07-10T04:37:25,user965@example.com,Ahmedabad,19.239192,84.361171,Transportation,email,oppose,other,medium,Ahmedabad,oppose — lacks clear implementation plan for rural areas.,Ahmedabad,oppose lacks clear implementation plan for rural areas
5eadc554-ced1-4e08-abaf-35160e786f42,Question: Who will be responsible for enforcement at the district level?,2024-08-21T10:22:15,user1661@example.com,Surat,12.354887,86.440322,Education,email,support,question,low,Surat,question: who will be responsible for enforcement at the district level?,Surat,question who will be responsible for enforcement at the district level
6e6c2c1f-8333-4c00-912e-ede5e141529c,Complaint: lack of transparency in beneficiary selection.,2025-05-13T17:53:28,user3319@example.com,Hyderabad,9.777878,71.231319,Energy,pdf,oppose,complaint,low,Hyderabad,complaint: lack of transparency in beneficiary selection.,Hyderabad,complaint lack of transparency in beneficiary selection
7ee80aba-9255-4217-bdb8-3cafc6f368dd,प्रश्न: क्या जिला प्रशासन को प्रशिक्षण दिया जाएगा?,2025-04-09T04:39:14,user1679@example.com,Pune,8.364115,75.073332,Environment,portal,neutral,question,low,Pune,प्रश्न: क्या जिला प्रशासन को प्रशिक्षण दिया जाएगा?,Pune,
7608d14f-7589-4b29-b932-8d1fd8a3c7da,Oppose — lacks clear implementation plan for rural areas.,2024-07-28T18:00:21,user2096@example.com,Patna,20.158062,87.773146,Housing,email,oppose,suggestion,medium,Patna,oppose — lacks clear implementation plan for rural areas.,Patna,oppose lacks clear implementation plan for rural areas
a14ddea2-500e-4e53-b339-4c3935bb3cc2,Consider adding a grievance redressal hotline at district level.,2025-09-18T19:01:03,user881@example.com,,,,Housing,whatsapp,support,suggestion,high,Mumbai,consider adding a grievance redressal hotline at district level.,Mumbai,consider adding a grievance redressal hotline at district level
61044738-57e9-4cf1-b425-f6579bc8554a,Support — good move. Please implement it quickly.,2025-04-17T05:33:35,user3926@example.com,Guwahati,14.973154,81.304669,Healthcare,pdf,support,other,medium,,support — good move. please implement it quickly.,Guwahati,support good move please implement it quickly
fc1a840f-30a1-4452-913e-e9dbbe383113,"Neutral. Could you share examples from other districts where this worked? Regards, citizen.",2025-06-01T22:13:22,user1461@example.com,Kohima,21.841793,81.786331,Energy,pdf,neutral,other,medium,Kohima,"neutral. could you share examples from other districts where this worked? regards, citizen.",Kohima,neutral could you share examples from other districts where this worked citizen
dd1794c5-bc5e-4fcd-aa58-7a673537109c,Can the public access the implementation timeline?,2025-05-06T08:08:18,user3279@example.com,Raipur,15.348238,72.745806,Energy,whatsapp,support,question,medium,Raipur,can the public access the implementation timeline?,Raipur,can the public access the implementation timeline
b5140fdf-67f4-4e58-9f25-cba76e3fa377,Neutral: more data required on expected outcomes.,2025-11-16T14:53:56,user3148@example.com,Bengaluru,18.978545,71.309258,Urban Planning,social_media,neutral,other,high,Bengaluru,neutral: more data required on expected outcomes.,Bengaluru,neutral more data required on expected outcomes
3fabbea5-329a-4c7b-b8de-51857dd7e176,Complaint: lack of transparency in beneficiary selection.,2025-08-04T18:07:06,user2607@example.com,Bengaluru,21.48157,75.158966,Education,whatsapp,oppose,complaint,high,Bengaluru,complaint: lack of transparency in beneficiary selection.,Bengaluru,complaint lack of transparency in beneficiary selection
eebdf011-d502-40ed-af9b-429a62393c69,The draft ignores existing local problems; please revise.,2024-11-23T12:44:55,user3921@example.com,Guwahati,15.785526,74.167597,Transportation,pdf,support,complaint,medium,Guwahati,the draft ignores existing local problems; please revise.,Guwahati,the draft ignores existing local problems please revise
9ac5b09d-ccef-4e82-a154-0f8710052456,Complaint: previous schemes were implemented poorly; how will this be different? धन्यवाद।,2025-09-30T22:21:31,user3406@example.com,Varanasi,25.373976,74.733293,Transportation,pdf,oppose,complaint,medium,Varanasi,complaint: previous schemes were implemented poorly; how will this be different? धन्यवाद।,Varanasi,complaint previous schemes were implemented poorly how will this be different
1830108d-1eb9-4938-90af-eacbcb5721aa,"Neutral. Could you share examples from other districts where this worked? Regards, citizen.",2025-04-04T06:59:10,user1618@example.com,Udaipur,23.791998,74.022715,Transportation,portal,neutral,question,medium,Udaipur,"neutral. could you share examples from other districts where this worked? regards, citizen.",Udaipur,neutral could you share examples from other districts where this worked citizen
72faec69-9725-42b4-9f15-7c8df67b8623,"Neutral. Could you share examples from other districts where this worked? Location: Jaipur district, near main market. धन्यवाद।",2024-05-17T09:22:44,user3107@example.com,,,,Education,social_media,neutral,other,medium,Jaipur,"neutral. could you share examples from other districts where this worked? location: jaipur district, near main market. धन्यवाद।",Jaipur,neutral could you share examples from other districts where this worked location jaipur district near main market
790ff6c9-963a-4717-a49d-662ea3ad59d0,Neutral. Could you share examples from other districts where this worked? Thank you for considering.,2024-04-07T15:49:15,user2664@example.com,Pune,,,Energy,email,neutral,other,low,Pune,neutral. could you share examples from other districts where this worked? thank you for considering.,Pune,neutral could you share examples from other districts where this worked for considering
eb174d92-bd72-45e6-9db2-965ef52e60d8,"न्युट्रल, कृपया विस्तृत बजट साझा करें। Regards, citizen.",2024-08-30T17:33:16,user978@example.com,Lucknow,14.305683,72.79806,Agriculture,whatsapp,neutral,off-topic,medium,,"न्युट्रल, कृपया विस्तृत बजट साझा करें। regards, citizen.",Lucknow,citizen
a5cd18ca-db92-4f37-8b37-0fef7ed3d9ea,Complaint — local offices were unresponsive last time.,2024-11-18T06:54:59,user1675@example.com,Agra,13.617795,71.11128,Environment,portal,support,complaint,low,Agra,complaint — local offices were unresponsive last time.,Agra,complaint local offices were unresponsive last time
a337a5d6-a112-4c09-97c7-559bfd6d455c,Suggestion: include subsidies for low-income households in Lucknow.,2025-10-25T23:51:16,user3252@example.com,Lucknow,25.313156,81.515229,Education,email,support,suggestion,low,Lucknow,suggestion: include subsidies for low-income households in lucknow.,Lucknow,suggestion include subsidies for low income households in lucknow
85e6f8b4-f8b7-44e0-a0fd-5f25691716bb,सुझाव: स्थानीय एफआरएस से मिलकर योजना बनायें।,2025-06-21T12:31:05,user3552@example.com,Pune,15.750395,76.363578,Agriculture,social_media,oppose,suggestion,medium,Pune,सुझाव: स्थानीय एफआरएस से मिलकर योजना बनायें।,Pune,
c2ac7030-702e-44ff-98f4-f0dddcf1fe4f,"Great initiative — this will improve lives in my district. Location: Guwahati district, near main market.",2025-10-22T19:27:22,user4507@example.com,Guwahati,17.763727,83.497612,Agriculture,email,oppose,praise,low,Guwahati,"great initiative — this will improve lives in my district. location: guwahati district, near main market.",Guwahati,great initiative this will improve lives in my district location guwahati district near main market
